IEF,03/03/2014,09:31:38.686,102.57,P,321,102.61,P,9
IEF,03/03/2014,09:31:38.699,102.57,P,121,102.61,P,9
IEF,03/03/2014,09:31:38.700,102.58,P,200,102.61,P,9
IEF,03/03/2014,09:31:38.700,102.58,P,203,102.61,P,9
IEF,03/03/2014,09:31:38.701,102.58,P,206,102.61,P,9
IEF,03/03/2014,09:31:38.704,102.58,P,266,102.61,P,9
IEF,03/03/2014,09:31:39.512,102.58,P,206,102.61,P,9
IEF,03/03/2014,09:31:39.672,102.58,P,266,102.61,P,9
IEF,03/03/2014,09:31:39.850,102.58,P,206,102.61,P,9
IEF,03/03/2014,09:31:41.891,102.58,P,211,102.61,P,9
IEF,03/03/2014,09:31:43.948,102.58,P,271,102.61,P,9
IEF,03/03/2014,09:31:44.892,102.58,P,266,102.61,P,9
IEF,03/03/2014,09:31:47.158,102.58,P,66,102.61,P,9
IEF,03/03/2014,09:31:47.159,102.59,P,200,102.61,P,9
IEF,03/03/2014,09:31:48.060,102.59,P,199,102.61,P,9
IEF,03/03/2014,09:31:48.657,102.59,P,199,102.6,K,1
IEF,03/03/2014,09:31:48.658,102.59,P,199,102.61,P,9
IEF,03/03/2014,09:31:48.661,102.59,P,199,102.6,Z,1
IEF,03/03/2014,09:31:48.661,102.59,P,199,102.61,P,9
IEF,03/03/2014,09:31:48.751,102.59,P,199,102.6,K,1
IEF,03/03/2014,09:31:55.757,102.59,P,199,102.61,P,7
IEF,03/03/2014,09:31:55.757,102.6,P,2,102.61,P,7
IEF,03/03/2014,09:31:55.757,102.6,P,1,102.61,P,7
IEF,03/03/2014,09:31:55.908,102.6,K,2,102.61,P,7
IEF,03/03/2014,09:31:55.908,102.6,K,1,102.61,P,7
IEF,03/03/2014,09:31:55.908,102.59,P,199,102.61,P,7
IEF,03/03/2014,09:31:56.898,102.59,P,199,102.61,P,8
IEF,03/03/2014,09:32:02.873,102.59,P,259,102.61,P,8
IEF,03/03/2014,09:32:03.662,102.59,P,199,102.61,P,8
IEF,03/03/2014,09:32:05.407,102.59,Z,1,102.61,P,8
IEF,03/03/2014,09:32:13.278,102.59,Z,1,102.6,Z,1
IEF,03/03/2014,09:32:13.296,102.58,P,200,102.6,Z,1
IEF,03/03/2014,09:32:13.297,102.58,P,200,102.59,T,1
IEF,03/03/2014,09:32:13.389,102.58,P,200,102.59,P,1
IEF,03/03/2014,09:32:14.800,102.58,P,260,102.59,P,1
IEF,03/03/2014,09:32:15.528,102.58,P,200,102.59,P,1
IEF,03/03/2014,09:32:18.405,102.56,P,66,102.59,P,1
IEF,03/03/2014,09:32:18.407,102.57,P,200,102.59,P,1
IEF,03/03/2014,09:32:19.852,102.57,P,260,102.59,P,1
IEF,03/03/2014,09:32:20.420,102.57,P,60,102.59,P,1
IEF,03/03/2014,09:32:20.964,102.56,P,206,102.59,P,1
IEF,03/03/2014,09:32:20.965,102.56,P,211,102.59,P,1
IEF,03/03/2014,09:32:21.294,102.56,P,206,102.59,P,1
IEF,03/03/2014,09:32:23.033,102.56,P,266,102.59,P,1
IEF,03/03/2014,09:32:23.185,102.56,P,66,102.59,P,1
IEF,03/03/2014,09:32:23.185,102.57,P,200,102.59,P,1
IEF,03/03/2014,09:32:23.886,102.57,P,260,102.59,P,1
IEF,03/03/2014,09:32:24.681,102.57,P,200,102.59,P,1
IEF,03/03/2014,09:32:25.429,102.57,P,203,102.59,P,1
IEF,03/03/2014,09:32:25.430,102.57,P,206,102.59,P,1
IEF,03/03/2014,09:32:28.958,102.57,P,203,102.59,P,1
IEF,03/03/2014,09:32:29.462,102.57,P,263,102.59,P,1
IEF,03/03/2014,09:32:29.464,102.57,P,203,102.59,P,1
IEF,03/03/2014,09:32:29.467,102.57,P,263,102.59,P,1
IEF,03/03/2014,09:32:29.942,102.57,P,266,102.59,P,1
IEF,03/03/2014,09:32:30.990,102.57,P,206,102.59,P,1
IEF,03/03/2014,09:32:31.034,102.57,P,203,102.59,P,1
IEF,03/03/2014,09:32:31.201,102.57,P,263,102.59,P,1
IEF,03/03/2014,09:32:31.919,102.57,P,266,102.59,P,1
IEF,03/03/2014,09:32:33.294,102.57,P,206,102.59,P,1
IEF,03/03/2014,09:32:33.299,102.57,P,266,102.59,P,1
IEF,03/03/2014,09:32:33.304,102.57,P,206,102.59,P,1
IEF,03/03/2014,09:32:33.585,102.57,P,266,102.59,P,1
IEF,03/03/2014,09:32:33.956,102.57,P,263,102.59,P,1
IEF,03/03/2014,09:32:34.419,102.57,P,266,102.59,P,1
IEF,03/03/2014,09:32:35.831,102.57,P,206,102.59,P,1
IEF,03/03/2014,09:32:36.076,102.57,P,203,102.59,P,1
IEF,03/03/2014,09:32:41.525,102.57,P,200,102.59,P,1
IEF,03/03/2014,09:32:44.143,102.56,P,6,102.59,P,1
IEF,03/03/2014,09:32:44.143,102.56,P,206,102.59,P,1
IEF,03/03/2014,09:32:45.034,102.56,P,203,102.59,P,1
IEF,03/03/2014,09:32:47.146,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:01.146,102.56,P,260,102.59,P,1
IEF,03/03/2014,09:33:01.273,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:02.187,102.55,P,3,102.59,P,1
IEF,03/03/2014,09:33:02.187,102.54,P,66,102.59,P,1
IEF,03/03/2014,09:33:02.187,102.55,P,200,102.59,P,1
IEF,03/03/2014,09:33:02.330,102.55,P,200,102.59,P,2
IEF,03/03/2014,09:33:02.567,102.55,P,203,102.59,P,2
IEF,03/03/2014,09:33:03.113,102.55,P,263,102.59,P,2
IEF,03/03/2014,09:33:03.955,102.55,P,203,102.59,P,2
IEF,03/03/2014,09:33:04.122,102.55,P,203,102.59,P,62
IEF,03/03/2014,09:33:06.164,102.55,P,203,102.59,P,2
IEF,03/03/2014,09:33:07.502,102.55,P,263,102.59,P,2
IEF,03/03/2014,09:33:08.197,102.55,P,63,102.59,P,2
IEF,03/03/2014,09:33:08.198,102.56,P,200,102.59,P,2
IEF,03/03/2014,09:33:08.201,102.56,P,260,102.59,P,2
IEF,03/03/2014,09:33:08.204,102.56,P,260,102.59,P,1
IEF,03/03/2014,09:33:10.261,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:11.008,102.56,P,200,102.59,P,61
IEF,03/03/2014,09:33:12.334,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:15.465,102.56,P,260,102.59,P,1
IEF,03/03/2014,09:33:15.468,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:21.052,102.56,P,260,102.59,P,1
IEF,03/03/2014,09:33:22.559,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:37.065,102.56,P,200,102.59,P,61
IEF,03/03/2014,09:33:37.066,102.56,P,200,102.59,P,62
IEF,03/03/2014,09:33:37.516,102.56,P,200,102.59,P,66
IEF,03/03/2014,09:33:38.959,102.56,P,200,102.59,P,6
IEF,03/03/2014,09:33:38.960,102.56,P,200,102.59,P,5
IEF,03/03/2014,09:33:38.996,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:39.639,102.56,P,260,102.59,P,1
IEF,03/03/2014,09:33:40.980,102.56,P,200,102.59,P,1
IEF,03/03/2014,09:33:41.263,102.55,P,6,102.59,P,1
IEF,03/03/2014,09:33:41.265,102.55,P,206,102.59,P,2
IEF,03/03/2014,09:33:41.266,102.55,P,206,102.59,P,1
IEF,03/03/2014,09:33:41.338,102.55,P,206,102.56,D,50
IEF,03/03/2014,09:33:41.339,102.55,P,206,102.56,D,49
IEF,03/03/2014,09:33:44.019,102.55,P,203,102.56,D,49
IEF,03/03/2014,09:33:44.170,102.55,P,3,102.56,D,49
IEF,03/03/2014,09:33:44.171,102.54,Z,54,102.56,D,49
IEF,03/03/2014,09:33:44.171,102.56,P,147,102.56,D,49
IEF,03/03/2014,09:33:44.199,102.56,P,147,102.56,Z,1
IEF,03/03/2014,09:33:44.261,102.56,P,145,102.56,Z,1
IEF,03/03/2014,09:33:44.868,102.56,P,131,102.56,Z,1
IEF,03/03/2014,09:33:45.364,102.56,P,131,102.57,P,1
IEF,03/03/2014,09:33:45.861,102.56,P,130,102.57,P,1
IEF,03/03/2014,09:33:47.590,102.55,C,2,102.57,P,1
IEF,03/03/2014,09:34:08.056,102.55,P,175,102.57,P,1
IEF,03/03/2014,09:34:08.089,102.55,P,175,102.56,K,1
IEF,03/03/2014,09:34:08.092,102.55,P,175,102.56,P,1
IEF,03/03/2014,09:34:10.036,102.55,P,235,102.56,P,1
IEF,03/03/2014,09:34:10.064,102.55,P,175,102.56,P,1
IEF,03/03/2014,09:34:11.145,102.53,P,66,102.56,P,1
IEF,03/03/2014,09:34:11.146,102.54,P,200,102.56,P,1
IEF,03/03/2014,09:34:17.229,102.53,P,3,102.56,P,1
IEF,03/03/2014,09:34:17.230,102.52,P,66,102.56,P,1
IEF,03/03/2014,09:34:17.230,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:17.240,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:17.320,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:18.802,102.53,P,216,102.56,P,1
IEF,03/03/2014,09:34:18.884,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:18.886,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:21.138,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:21.141,102.53,P,224,102.56,P,1
IEF,03/03/2014,09:34:21.184,102.53,P,284,102.56,P,1
IEF,03/03/2014,09:34:22.077,102.53,P,224,102.56,P,1
IEF,03/03/2014,09:34:24.237,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:24.239,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:24.319,102.53,P,200,102.56,P,62
IEF,03/03/2014,09:34:24.322,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:24.326,102.53,P,200,102.56,P,62
IEF,03/03/2014,09:34:25.113,102.53,P,200,102.56,P,61
IEF,03/03/2014,09:34:25.129,102.53,P,200,102.56,P,92
IEF,03/03/2014,09:34:25.146,102.53,P,200,102.56,P,61
IEF,03/03/2014,09:34:25.150,102.53,P,200,102.56,P,83
IEF,03/03/2014,09:34:25.173,102.53,P,200,102.56,P,61
IEF,03/03/2014,09:34:25.174,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:25.193,102.53,P,200,102.56,P,61
IEF,03/03/2014,09:34:25.199,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:25.214,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:25.223,102.53,P,200,102.56,P,62
IEF,03/03/2014,09:34:26.183,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:27.921,102.53,P,200,102.56,P,1
